segment,row,column,bin_y,bin_x,selection_sha256,map_x,map_y,map_z,normal_x,normal_y,normal_z,presence_m12,presence_m8,presence_m4,presence_p0,presence_p4,presence_p8,presence_p12,complete_profile,orientation_valid,delta,fiber_nx_raw,fiber_ny_raw,fiber_dx,fiber_dy,fiber_dz,tangent_angle_degrees,matched_baseline_tangent_angle_degrees
20250108000002-w027_2025010845,519,305,5,6,6fe22fc6b41cb64815266fcd6305cbc02d2d66ac65bf406ee340902b50c13bc5,16515.8828125,14497.9267578125,13774.109375,-0.67144998710515025,-0.73935508830382579,-0.050089601872398325,0.015362681584466511,0.34702703501835691,0.59088008272288339,0.081532173002065694,0.73932569438243778,0.3423277485586198,0.39358519916146439,1,1,-0.32321923390263918,71.198668701574206,149.73208735254593,-0.44725457715295902,0.17111879805154276,0.87788478752574539,7.4591115664174374,72.027846792924507
20250108000002-w027_2025010845,487,354,5,7,d0d4a6623595543c4cc838d53aa7e117b437dac4819ee5a55c167c69cb9046a7,15773.7880859375,15214.677734375,13233.345703125,-0.72925737263038881,-0.68422712266343777,0.004114495830005162,0.59546745862922978,0.59728385637838355,0.50612188548338333,0.28921969321142088,0.0085385665092875349,0.023510408188338935,0.38450146717842998,1,1,-0.063350913849754664,204.52629338241968,28.4417724609375,0.60256923923165107,-0.78392305148868113,0.14958262357795399,5.5991888893004882,59.726099986208276
20250108000002-w027_2025010845,460,395,5,8,467ecc6d681564935dbed041af6a84c0984a4cd4fd14edc1c22cda90e49c5ee1,15083.173828125,15707.82421875,12769.296875,-0.41482280498819679,-0.90986478509222535,0.0082530788680931656,0,0,0.45997412395334836,0.16006536459842441,0.0028377634159700627,0.00013595629750375515,0,1,1,0.082907390653954041,116.49051314545795,150.35723477648571,-0.090625880744425569,0.1760412187124859,0.98020224395454225,6.5742293584208227,4.9120874859968398
20250108000002-w027_2025010845,465,415,5,9,6ab3a60c32b5a4e07263bd205d5a1f6a270749b8988c5b2b450b27bb33febfea,14712.41796875,15833.552734375,12887.4345703125,-0.29869300993173387,-0.9542649365224628,0.012685296279593829,0,0.0057106489114359159,0.63966500754629629,0.46451786255963856,0.10022869974002352,0.54658833134215423,0.0061201233843161942,1,1,0.24813239407226753,133.69631239771843,147.79831606561493,0.044852853525341962,0.1558922524851569,0.9867552012255818,8.6062072932327087,55.722693313688545
20250108000002-w027_2025010845,453,447,5,10,2950ea43f99898baabe370a6cbb3b1d314c05a11de413d3ace894a85a6f3d37c,14115.4775390625,16095.0771484375,12683.1533203125,-0.29990699699536061,-0.92783761853255531,-0.22175019005417163,0.77862074565329586,0.0036158176817399877,0.027289429621372679,0.010343733985656382,0,0.073522016571614904,0.0096974840882249145,1,1,-0.13844718161705169,15.50865683720076,147.43683743445945,-0.88575860758109637,0.15304596405086179,0.4381878843415683,1.517091887018438,3.1536544671267919
20250108000002-w027_2025010845,518,529,5,11,d5ce044ccd90db6e3d32a6f6df331268959d613125caf060d672db01ca552624,12478.7080078125,16012.98828125,13963.4169921875,0.14267891672135358,-0.95876630165359522,-0.24578426625133712,0.0016287929022159927,0,0.54050465032188588,0.12760861984467792,0.5261250076055437,0.046910391617270161,0.14264913320692488,1,1,-0.082027709430962187,79.278408044636308,111.71189543914807,-0.38363458232569836,-0.12825279181773178,0.91453579953698072,9.0067383362578735,5.4093070188438972
20250108000002-w027_2025010845,462,549,5,12,500f14867075a73a2ce5e07979567abb8cea5f81d09cc1e4a2ace978694c8df0,12096.369140625,16155.2685546875,12862.412109375,0.17092413137334661,-0.93449424228232236,-0.31225863071411697,0,0.00063436779976057238,0.57613270368821612,0.21057484244329139,0,0.011149425352806242,0.28212687703970796,1,1,0.065567613463209579,240.37736518108431,130.16580290519778,0.88486114315814424,0.017053566182659678,0.46554262233367616,0.57652209179737224,41.843988546624281
20250108000002-w027_2025010845,510,599,5,13,661683e8fc12cc2545066886e997a06b7b1121fede149dc2a7c3c9ae0d361712,11135.3935546875,15669.6240234375,13732.42578125,0.31244864274313355,-0.92920943017512547,-0.19734659997474591,0,0,0.016925879944489498,0.012142009725685771,3.7857508663662596e-05,0.74826096602471193,0.33247764081465919,1,1,-0.17080838098973494,220.40893471350137,155.0346052023815,0.72762940719292413,0.21287090710536613,0.65210537698765558,5.6899731850151145,55.270431213607225
20250108000002-w027_2025010845,455,637,5,14,e5f0ee541b84db5f0b1d76dc34874022e88938e66b2ceec4e42588d84bf900d2,10475.0693359375,15534.052734375,12586.67578125,0.50284408031526884,-0.7761305523634453,-0.3804854748606108,0.00017896230432642974,0.0035813481471323205,0.65768228180601707,0.56900696821440033,0,0.028943151925957651,0.044888626473979044,1,1,0.44646123977149826,223.54330502606172,209.53437267636764,0.75230948839418676,0.64200293445958767,0.14786029155035268,10.150966947522383,66.656375683251824
20250108000002-w027_2025010845,527,675,5,15,8617d96bdd83991c59c9111e076c754a56fe282c489abf73fe2714dcca78a35a,9866.8037109375,14817.119140625,13909.212890625,0.69671347938881889,-0.6731863023840412,-0.24781148060658589,0,0,0.095024415554884126,0.12027129505714744,0,0.01207298505935096,0.55925089795830984,1,1,0.0092132452950566129,129.57545066806779,104.67268921622599,0.012405123370612501,-0.1836796124706615,0.98290788626238401,6.3892480486718402,34.569197500485167
20250108000002-w027_2025010845,476,748,5,16,1fcecb0dac328b084366e29685fd0d27d01412aefbf6a93812af91d317748933,10009.123046875,13808.306640625,12733.78125,0.88636479960492287,0.35599173303375387,0.29601913457232715,0,0,0,0.011696668651283664,0.0053642555910279992,0.17552337328616785,0.19604831619891869,1,1,-0.051125988861402079,45.201450802152976,141.14321127021685,-0.65195708029800803,0.10348985252139253,0.75116031303204323,18.582659221051347,40.587020551149791
20250108000002-w027_2025010845,509,757,5,17,5218ba1600e1c319cb176d4e7efa98b258118ea2670b1804dd35c5591f443415,9906.5048828125,13471.83203125,13324.35546875,0.74166578199074784,0.5842683633834953,0.32948800793537864,0,0,0.00019752302828136782,0.024749603174973791,0,0,0,1,1,0.024716682670260229,28.501506352040451,145.1947854484315,-0.78345270588944527,0.13539201140497245,0.60652358641871651,17.584531842928158,33.058775367668261
20250108000002-w027_2025010845,459,838,5,18,b573a725a6aa59d74c53923af328baf4392f527c63485146dd9367ed10242e91,11412.2421875,12932.87890625,12520.41015625,0.53066305909941258,0.74738134924295541,-0.39977223079027469,0,0,0,0.022602372197434308,0.26205545410109371,0.044325308116547772,0.38875835643177892,1,1,-0.09325414757746911,200.70042186486535,169.93698332319036,0.57244426665248305,0.33021246711173513,0.75051135110715161,14.50923617711665,2.364977207290194
20250108000002-w027_2025010845,526,859,5,19,bac33f724c97672593b499bbebfac4f01a667f8016949ef3754a7fde068d5373,11424.8701171875,12161.3984375,13628.7587890625,0.54104651497928014,0.73591295481997099,0.40706362101877241,0,0,0.0017341216320365723,0.11999919554869207,0.26759161175057333,0.095689359388013553,0.2090931945117325,1,1,0.024314481001632735,25.030507690811646,201.85356197440706,-0.81078340400935711,0.58152411003470128,0.066783090908914031,0.94339229837726313,19.322207961100183
20250108000002-w027_2025010845,489,899,5,20,70028aed8b6dfa09e580ea51d2ee6e7683cf25314cceb2bc69f5766e6bfd43f4,12199.6845703125,11952.8916015625,12952.4453125,0.60773944976899752,0.63217997398815806,0.48062588536491463,0,0,0,0,0,0,0,1,0,0,4,148,-0.97637795275590555,0.15748031496062992,0.14793932463036139,25.006686701769333,
20250108000002-w027_2025010845,461,972,5,21,f26d65739bc4c977b117c0ab9d0d058769a9e4ba8b40237863429515633c36ac,13517.234375,11298.7197265625,12434.9345703125,0.57810487167493529,0.6732525401864542,0.46100517836375043,0.44558567465080107,0.018505779865286311,0.18369421626226226,0.0036668536739478653,0.01514080678219174,0.24914766431584084,0.16426798867314571,1,1,-0.17572350141764012,3.8613545894622803,141.83584618012537,-0.97746964890187182,0.1089436707096486,0.18078816910395173,24.103679472696495,11.18103201162916
20250108000002-w027_2025010845,457,1018,5,22,42b5d841831e3472ea8b4ec38fdfcad3e4cf8d3de16f0e40fcf2627c19e3db90,14376.6328125,10995.591796875,12402.6474609375,-0.015401222877403201,0.99979043845995264,-0.013486344869387035,0,0,0.086271699039246835,0.41207767288695896,0.33154377659931406,0.018729423050180896,0,1,1,0.33932018977216866,248.34948353175423,115.54042332965764,0.94763372859648998,-0.098106902916081554,0.3039166859955677,6.7062911024609182,29.538375848290066
20250108000002-w027_2025010845,478,1047,5,23,ba701d51463efacd64c31897b20dc8c27b53c092483184d02776ab233588d95d,14907.8232421875,11105.197265625,12856.552734375,-0.21923488374198941,0.94639783996193538,-0.23720707043850781,0,9.2916431441052239e-05,0.37828882449157197,0.085538483043680627,0.38556549034448268,0.017694096152697781,0.002779294015341592,1,1,-0.04519828719557524,42.923691124960897,108.52370483841514,-0.66989219586644966,-0.1533566548156288,0.72644764597387634,9.8221936930349614,11.820637870716498
20250108000002-w027_2025010845,449,1074,5,24,2b11878a5a2e764949c2d89e7e6dd86502753d47341e4774625a6fd93d785421,15475.7626953125,11197.84765625,12318.8037109375,-0.29665761131468871,0.91755806134759743,-0.26472904205073849,0.53759872765244121,0.0035885954006774738,0.015863256593862222,0.47962359629825951,0.44425660694605862,0.71383635921766364,0.039403460836344113,1,1,0.18719909519041833,15.388214777878602,71.18194765397493,-0.88670697025292444,-0.44738623894507928,0.11660318223554511,10.272078622731321,50.796541340120854
20250108000002-w027_2025010845,455,1142,5,25,0a8b64b71489a32009a367e91f1ebdd15940f0d5fe6dfea3f640513aa30a0b09,16792.8203125,11430.3662109375,12513.990234375,-0.21972356416343033,0.95756533416867073,0.1865212753274027,0.15979448059492238,0.74924418423949413,0.047784540331257189,0.045800932024733398,0.17093057339875423,0.0030634002999779262,0.6125921555290994,1,1,-0.24476729037418415,4.3355220621160697,120.48672591213835,-0.97373604675499159,-0.059159638487099576,0.21985961071564858,11.438268515932531,16.661587866582984
20250108000002-w027_2025010845,511,1159,5,26,929479e4d8f53f42f06e5dfa4c17b9de5fefc8ff0f6f01a03bff043a18c86696,17055.93359375,11319.3876953125,13641.6474609375,-0.11278111769068594,0.99338755068790718,-0.021484730175643434,0,0.095115071664849116,0.011623746261618516,0.0078136509539178285,0.52273014557318709,0.017006341490724414,0.51054882659465484,1,1,-0.1850237043102545,69.346855498668447,131.70150113553973,-0.46183578347505161,0.029145678232596294,0.88648645705523743,3.5542385377185566,14.497601711877477
20250108000002-w027_2025010845,470,1234,5,27,8f6e3489f7095bfcc89f323010d8bea67875e234693a05d33c674102970d0c0d,18029.54296875,12176.677734375,12991.4541015625,-0.92988668727633172,-0.27561755375034552,-0.24360975532791149,0.048387917015830027,0,0.0016972426400418974,0.029587341374352427,0.17691151929266799,0.17323724726165254,0.56917892465404674,1,1,-0.13198146710302078,151.27533586529898,173.12478164708591,0.18327036114408649,0.35531324131563707,0.91660486321636547,29.44876812555475,37.662791703880082
20250108000002-w027_2025010845,477,1247,5,28,2071723a761fc9263b8efb77e51d4d25790c3f424e323c7fb68932faa3ca4f86,17910.296875,12390.8779296875,13154.52734375,-0.85771510385655403,-0.46881323597014596,-0.21104253219562388,0.39902130283517701,0.11104960569288372,0.47875242054745487,0,0.21949523069571211,0.15270511362032235,0.070929358737454484,1,0,-0.2386588386881674,5.2136318964185193,101.23007760324981,-0.96682179609119279,-0.21078679052559204,0.14430711535790666,63.847275382339234,
20250108000002-w027_2025010845,559,43,6,0,654540018f904a6111a8719b97b236f7c3fd5b2d340d4548d19acae03c81d473,16384.216796875,11120.48828125,14170.560546875,-0.12267839487911432,0.97038799949351617,0.2080796527026508,0.029126688049245869,0.3501089219075123,0.40910510173670694,0.65035335049626652,0.0072281819480806159,0.040625626142920375,0.038645534440096767,1,1,0.50454667479217274,127.00310255325167,135.93569070100784,-0.0078495861948687812,0.062485753551242862,0.99801498716186765,15.620535470166439,7.4958886280795216
20250108000002-w027_2025010845,604,64,6,1,d5a75a4dd394f403fdabb18a9968e9134e67a62695b48c98438e2aec65a2cc4e,16773.052734375,10980.41015625,15055.23046875,-0.0031596715533040035,0.9857437089110227,0.1682241267417254,0.019958412815239811,0.42119006306631768,0.05087736154726772,0.55194630486064356,0.067691324345492479,0.59335222284200428,0.005034100456232044,1,1,0.35892905734855118,204.72583974176086,115.34130790608469,0.60414047040756602,-0.099674740896970926,0.79061952799235025,1.881854116988454,40.504293176547186
20250108000002-w027_2025010845,579,110,6,2,464ebbf4037bcae5cfaeb4440ac5cde2d719fcb0f1240ef96f40cf71faea1e65,17688.142578125,11243.923828125,14638.0654296875,-0.4628572670703332,0.88464157378288333,-0.056324384196594003,0.013766547346690168,0.51265317632932028,0.040253462051781208,0.0087816972195914958,0.44172937143008606,0.15192938781872634,0.37974818607847705,1,1,-0.24789832462292199,88.765956763600116,144.15988325204671,-0.30892947430236128,0.12724317521296624,0.9425347496347225,11.681269367229332,18.438898235304439
20250108000002-w027_2025010845,544,136,6,3,a80cef697faaf6da81b219a5cbc028df0b1a3a7cb9b69455a6bc4b0e6bdbd494,18150.28125,11609.376953125,14001.455078125,-0.88396476091422616,0.45586143424885095,-0.10390694984665549,0.045325847606118103,0.044939744828860886,0.45675851500211129,0,0,0,0.0032251799253750582,1,0,-0.091708214560410894,31.272629371378571,62.444551783613861,-0.76163283959544437,-0.51618463162508776,0.39175099709362904,23.405892474027244,
20250108000002-w027_2025010845,545,215,6,4,91c0bf552a797487b684ff895240e4bde304ef4a685bb283b48c5a0f97b7bde2,17538.78515625,12987.623046875,14155.9921875,-0.85883433687035349,-0.47325132380753487,-0.19605296816645254,0.032357148944843088,0.048320274571752295,0.46413446852809742,0.77228480334503247,0.0084916762306344665,0,0.0033671706171392955,1,1,0.67950634686295475,59.858586416696198,234,-0.53654656364806153,0.83464566929133865,0.12443629603403621,2.3733736338437543,84.513604456309281
20250108000002-w027_2025010845,597,224,6,5,9456bf1c17c8b1c203ec6f3f656507c64853c4233d2dcfb1896896df64678887,17484.28125,13065.734375,15200.34375,-0.82680228647425968,-0.52804466327430821,0.19382160010808591,0,0,0.011505373989905499,0.63952539972230504,0.34284230517838393,0.60974469813140542,0.45743508833458868,1,1,0.40260415544992445,157.34216958284378,151.13743591308594,0.23104070537672272,0.18218453474870819,0.95573478944601742,5.8534587964017009,31.204039101920923
20250108000002-w027_2025010845,592,303,6,6,74883903d5527a86f05c547a3c42d536ad921ccb3521eb053f8e10d2ab7fb3d7,16662.04296875,14411.6181640625,15221.125,-0.67102483661966295,-0.73892704371820017,0.060930228141996695,0.020484666640961321,0.18895437465668974,0.31586791294115535,0.012093898051363581,0.11751788606933715,0.28535404583758339,0.19923561686630659,1,1,-0.17580851911730869,137.01715338416398,100.00788661278784,0.071001207749322642,-0.22041034163159179,0.97281966972300815,10.04942942644244,12.786654736626762
20250108000002-w027_2025010845,589,311,6,7,134714f0b3f7e187cb057c6de72db40bf252ebee4bd4648cd3a34db9b876fe78,16536.66796875,14519.8544921875,15174.611328125,-0.67386529988664645,-0.73730254838618692,0.047859270281885358,0.47357563472724296,0.18117174283546839,0.14932641659012078,0.36145603437559887,0.37907382815680946,0.050627316743302266,0.11344233956394829,1,1,0.13691982127278352,30.141944410162978,206.31427496933611,-0.77053587078611829,0.61664783440422133,0.16130691292211372,4.1461826230897048,8.229417495814074
20250108000002-w027_2025010845,598,368,6,8,5000955de741079648cc40567d516760cf7a4783fe3117c8dbdebadce3bdeb8e,15650.6708984375,15202.5400390625,15447.1806640625,-0.37543106531324133,-0.91213895707217785,-0.16448111803196311,0.34708862498888243,0.017564991547186933,0.1418485704933333,0.034127798092131519,0,0.093486600840696252,0.044324606064068836,1,1,-0.073257767563563114,127.27471078907365,98.552034957940123,-0.0057109386687114053,-0.23187374048866044,0.97272912655647337,3.0753699355646953,7.4182361610878917
20250108000002-w027_2025010845,575,433,6,9,12dc3997a57fceba8c4789b35664c2bc9ee14d58169f2fefa3a30f89905749a4,14386.37109375,15627.8564453125,15044.8857421875,-0.19748495511727002,-0.90922624879245517,-0.36647963246151882,0.16667393209207887,0.08252335369158445,0.21376459147948029,0.41136651607281666,0.0042172940194283286,0.096129492256399843,0.21844160231268062,1,1,0.28107480509754124,9.260498046875,170.37127302504814,-0.9349567082923228,0.33363207106337117,0.12060511919960151,9.3756387420039538,9.7433330690148736
20250108000002-w027_2025010845,615,482,6,10,6574272d5e3fc35f38559225865f45f167979e1f79ab16382250a4f1bf55fb51,13383.5576171875,15461.9296875,15790.3974609375,0.054891260439382437,-0.95479090438712,-0.2921665251650184,0,0.29593311679038414,0.022610720909164272,0.061868478047978771,0.0079743331734053405,0.28198870219762545,0.57425117713520613,1,1,-0.13525786365298545,2.2145683318376541,128.15222696959972,-0.99043646982805,0.001198637555903337,0.13796435228913229,5.498478517171467,54.533502386317551
20250108000002-w027_2025010845,576,521,6,11,a3029307f8039afc1e5eec8a0d9f68f9abe48217c93ee0075602f5f689f0451e,12621.701171875,15706.1025390625,15056.177734375,0.039726926999807975,-0.89679743483804097,-0.44065420926057386,0.16072791320510096,0.071249741020869201,0.26744212208736512,0.59755377575692914,0,0.08917303337633968,0.019939788661605815,1,1,0.49613167603171565,13.424250915988523,90.001594284942257,-0.90217125263001163,-0.29920004500045466,0.31075128961875864,5.4828313087771505,44.949385754669279
20250108000002-w027_2025010845,541,538,6,12,38f431b95ea6969ffd184a2d92a4d32e772a3b6149f1e1d2b344348e556177e3,12297.1298828125,15875.40234375,14391.4404296875,0.19050227292675428,-0.98166582907870581,0.0064096824381206187,0,0.12760309812787213,0.46683838580480852,0.39511875393343909,0,0.64973819795106291,0.040385500447241512,1,1,0.1810245568782749,2.6561172559304396,114.58727767025994,-0.98695970664621702,-0.10561198684834695,0.12147693480969075,4.7934405443267281,4.6828947952586528
20250108000002-w027_2025010845,575,588,6,13,c9f5ac0296094fd90de81807849b987468d516d7c10913e762e0e11babe7cd51,11302.3125,15558.1162109375,15021.3212890625,0.23808334177417992,-0.96376309812769689,-0.12032045984346212,0.25386406718109084,0.0018612986361136684,0.17547078560550022,0.025268112224818885,0,0,0,1,1,-0.04659791301229857,66.022258251905441,128.82768155937083,-0.48801371455192566,0.0065171776328411864,0.87281162962287206,13.149109921683719,6.4064738338392786
20250108000002-w027_2025010845,545,653,6,14,ae5e1e250a703d3453f239fa865f6b5b31e392a387df87918ea52512ec063806,10178.42578125,15045.9208984375,14317.3974609375,0.56294359496729052,-0.81423380689785374,-0.14183728913770127,0.0442149089466101,0,0.31982298424882616,0.47219671497196208,0.094656784509898326,0,0.35353310616408901,1,1,0.33682541766039148,198.13947262556758,105.86604018276557,0.55227931201234315,-0.1742831481672002,0.81523796880917088,19.705047050548888,20.492494851629743
20250108000002-w027_2025010845,543,690,6,15,8da6c176c36f013804799c6885116299f420f0d1395dc4b9b1f52100cb9b724d,9644.7744140625,14551.966796875,14184.072265625,0.67978667193052111,-0.73062189615917539,-0.063888383282073274,0,0,0.00020669950782736108,0.72295723949860347,0.018240772485756715,0,0,1,1,0.71988266083300612,226.73032184103795,202.05819227625761,0.77740410898455081,0.58313537225399692,0.23578801699859361,5.0113662941272361,73.50298527440016
20250108000002-w027_2025010845,534,737,6,16,0d7b2ea788471358e3a6a9cd3910e7ce5edee465aab76f40c99b0f9e4dfd05f3,9652.4609375,13707.263671875,13858.478515625,0.95428824374216303,0.24518293310133946,0.17093647115616389,0.070307610510156715,0.34306087783771061,0.04043398666368353,0.024115246022804914,0,0,0,1,1,-0.051518499812453558,131.63561087846756,79.436193484754767,0.028626857310768191,-0.3823921772853956,0.92355656339579095,5.2459792570349535,22.967899668392111
20250108000002-w027_2025010845,535,777,6,17,5460d7e56f05467cf89927b8e39469e13a5a47f28b3d524798e25db51e1abc27,10044.6376953125,13020.541015625,13784.771484375,0.62953402503215417,0.64856238901369989,0.42784779873648698,0,0,0,0.0092051583177903112,0,0,0,1,1,0.0092051583177903112,8.3499257226358168,145.17758807962673,-0.94212656911310377,0.13525659905217899,0.30676241651155728,21.970598903801381,38.295754412189353
20250108000002-w027_2025010845,552,824,6,18,f726f85d5fd34c2562de13fd04dee3f5f4a4d8c9d2f6c818dda38b02cce4d93a,10727.421875,12360.494140625,14099.330078125,0.48920780569841582,0.79161314106775593,0.36609337297004185,0,0,0,0.49629191343270829,0.6200529994069065,0.14583965157493534,0.03735920513309101,1,1,0.36241660408021947,242.23477031453513,75.113797477562912,0.89948638042941043,-0.41642679151525264,0.13233661145091444,9.1392467889362194,20.968839103480569
20250108000002-w027_2025010845,562,869,6,19,2ff23af4514943a9311d635e5316466889b7c79fc69380727a85cd4a893f1361,11389.9892578125,11741.7333984375,14247.5478515625,0.46655306132872076,0.64932467373565761,0.60058780294215142,0.81630740726281259,0.3280922085782112,0.00022354588408288219,0.039686541704670127,0.0051627215025039216,0.043227342955002114,0.0010685227588715144,1,1,-0.15932708311891061,13.160222320271714,177.79674348463232,-0.90425021795061644,0.39210034239867964,0.16908242021895964,3.7688514567926479,20.794175373873831
20250108000002-w027_2025010845,564,927,6,20,c74cb048952ab4b531d9382d98f19faa14d6c0791a3091fb5a19e84b7b171d79,12411.26171875,11214.125,14321.708984375,0.26708119623606436,0.94270072355805445,0.1999574465235873,0.44055866112698266,0.3087399431486067,0.27795423985958639,0.33081691511267541,0.2024002868829996,0.22646744832713178,0.00030601444194800539,1,1,0.088079149481466223,247.01214143820107,88.547425663098693,0.93710347589134702,-0.31065019162914415,0.15916511525184021,0.61543686397780339,20.9213445458204
20250108000002-w027_2025010845,602,936,6,21,c1d4dce913b3db30fdf1420d2423a36aaf6eea8284c1c54455539f90c5dea3d3,12515.6845703125,11097.3916015625,15074.6484375,0.17747138038905913,0.98407916444183041,-0.0095972524334192698,0.034039472926747173,0.162949656076702,0.0098646845478767547,0.71025096088215278,0.52315382715685987,0.03103668836951631,0.64150033372889481,1,1,0.47649351708105325,114.82762134047516,120.60290499031544,-0.10371951700413258,-0.05824484259594144,0.99289969287103896,4.8906247416650075,10.073007231468866
20250108000002-w027_2025010845,620,1002,6,22,49118e834012d299f7131243a6a5fed506199a8c3b4646206a57362e9c651c0d,13798.95703125,10960.1943359375,15518.4072265625,0.2300378673087681,0.95619268763866994,-0.18104729688777602,0.3452744600726797,0.52693423552711316,0.017118326207745335,0.049606724755436767,0.00026497744852033145,0.57119519759744664,0.018317357732809007,1,1,-0.19691070100894895,151.00763121614727,181.79658665769966,0.1811624505208447,0.42359517053306828,0.88755129317822723,16.620071643768934,31.169983829285485
20250108000002-w027_2025010845,622,1062,6,23,b06a21b81679dff3e8a313299a355e4ad45cc512dc945b96358cc918cd975e97,14980.7646484375,10850.224609375,15621.744140625,0.10868228463506681,0.99327204479737996,-0.039985072596331155,0.094945276448820171,0.46548014984783492,0.051305239657978646,0.7858575085882501,0.74919253709920341,0.018830572550399799,0.39480608049058141,1,1,0.49009753257244709,129.04418299666577,144.46734556555748,0.0082219133595729747,0.12966413831147622,0.99152388341211939,5.1658614167175188,8.9327673824144735
20250108000002-w027_2025010845,597,1108,6,24,408e3c4ea8561906fdb6384d7aacfca0e375693156fec131022fa0ad9fc607ae,15934.802734375,10874.6904296875,15200.171875,-0.040996007983008946,0.97156064941859022,0.23321499057904591,0.0028026591710167605,0.0018168004493804332,0.11051384459980039,0.16033465579544723,0.10250386501003289,0.069916883682163505,0.022648231030464119,1,1,0.1086342751383042,142.33734706242103,134.961395010876,0.1128924965544963,0.054814133943905538,0.99209409581030805,16.260104983231589,7.4003400864581881
20250108000002-w027_2025010845,603,1138,6,25,d08306c4db6ebb556f861733df72ecba3b5587114326012add00bd41d2a0830b,16519.919921875,10912.7626953125,15375.189453125,-0.071816178280453183,0.9830656165938142,0.16859546259675567,0.052050681677912561,0.011602131400354047,0.035940715700142893,0.027804430005683875,0.47378080031705144,0.49415400691743555,0.0043796708427214547,1,1,-0.15084690447025245,4.3073347900863155,101.51505954012828,-0.97395799377884795,-0.20854283826670647,0.08897028134128776,6.8958751213265357,12.570647647354741
20250108000002-w027_2025010845,534,1159,6,26,463e679d35532a40aaf858762271cf9b201d8d4d3f35009be2bf4e51ff1e475f,17026.177734375,11268.0009765625,14094.81640625,-0.18053527764469704,0.97495919004372666,0.12985219010487509,0.39491870142331564,0.008734051305946124,0.11242785637383504,0.62539213932143278,0.45328931239899434,0.1056924055580271,0.12837141731015128,1,1,0.42481984859305455,120.21648249357531,129.26544559111062,-0.061287539420666823,0.0099641385126820452,0.99807041507874594,8.6489963092298314,3.992425154534371
20250108000002-w027_2025010845,600,1225,6,27,c714e7e9e94ce0029fedf6f4df337e04c7dc618766bfd4368c33aea93a352bec,17976.01953125,11651.6669921875,15535.2587890625,-0.97183021975106243,0.19732775684472806,-0.12887117737193865,0,0,0.12444387266956224,0.0091315398270072519,0.55238841558823348,0,0.42456949333299154,1,1,-0.17443542377145729,150.87566157646506,137.90481255851046,0.1801233194997249,0.077990650067011474,0.98054732077270246,16.62005890637916,6.4658816539389612
20250108000002-w027_2025010845,569,1253,6,28,838e4b821cc774b35e5dfa3d82ff539691f3063f6b06928112144e036d68fe7e,17872.80859375,12259.2373046875,14992.4921875,-0.89986609672462092,-0.43072843284570134,0.06865875839163936,0.199853269115746,0,0.36906099445135787,0.47923604261664238,0.61435781843622972,0.062765374596410364,0.24509626807734114,1,1,0.23071375517046153,150.86094323935686,130.91431713104248,0.18000742708155007,0.022947378984586465,0.98339755134595408,5.9895926741610284,34.085346843352916
20250108000002-w027_2025010845,568,1287,6,29,b1b0a47347b3913774a062924906d0ac7a8c439feea2d61586eefa35425f7299,17564.177734375,12853.4638671875,15056.146484375,-0.7925570089057683,-0.60414831031597216,0.082814290896545323,0.036174166408652293,0.004739065498118057,0.40327285137572222,0.15046644007034404,0.52077907800835732,0.39694054739953005,0.021995540683449624,1,1,-0.080183768158627516,165.88709761423524,121.5958859793609,0.29832360326169483,-0.050426094650701567,0.95313180448206503,7.2986182694726054,12.560698761396994
20250108000002-w027_2025010845,649,38,7,0,b6e15ed74cd7895fb797116de342063f4626acfef3e0f581b446b3378b9c1bda,16198.6904296875,10791.2724609375,15888.8623046875,-0.10461656729700938,0.98729150878734373,0.11962796714564881,0,0,0.0065695357050894508,0.28641554183859091,0.0032472847520532621,0.35746615287988515,0.27896908408272075,1,1,0.17870686560196614,139.58485694229603,134.84319004195459,0.091219346002330934,0.053883386157122723,0.99437196843593167,9.3584371799840547,1.2388850029509917
20250108000002-w027_2025010845,692,63,7,1,075b8e868f62c3abf6912743fc77d6cacc4fd864289966c579ed82fc2e9f463a,16612.591796875,10739.853515625,16750.818359375,-0.2719373426286773,0.95930887708865187,-0.07600368427229845,0,0.02074111029889987,0.29226845725807254,0.11325854118936239,0.01054137271895665,0.7146457505949303,0.24792455994040724,1,1,-0.10109500061251535,253.3969104886055,144.96100345837476,0.98737724794177562,0.13355120833365955,0.085148370504342902,8.4449721412308811,62.452246004267856
20250108000002-w027_2025010845,649,111,7,2,666acd39e9fe65edf139f3edfb90987616c835df9525c9c274ce8ea537c8e29c,17584.38671875,11128.5380859375,16018.05859375,-0.6073367019877598,0.76911476670024104,-0.19900906025170015,0.10590982754228016,0.025360926987422591,0.1146619841358774,0.0046004204189076144,0.27249501162759882,0.10019536615330346,0.15880146071665296,1,1,-0.12497034244161496,60.300409000512445,81.662066090968437,-0.53306764566525644,-0.36486562133095723,0.76335572540963847,6.2453786959169175,25.872380912866365
20250108000002-w027_2025010845,661,166,7,3,ba5364ad4e360c70991736c46c41ec2d93536971f9b05dc69de005f19be7d33d,18071.5546875,11959.0546875,16388.548828125,-0.89003338976734681,-0.45381577831374142,0.043494878465623409,0.098256140997951685,0.56081809746533795,0.75907762082242258,0.04066735030352777,0,0,0,1,1,-0.1956912929107576,57.228248887462541,214.55389555287547,-0.5572578827758855,0.68152673663681473,0.47432579450553952,11.965418355504113,46.203842270383461
